Post,Labels Set,Dataset,Processed_Post
पहिला शाहिद आफ्रिदी होता आणि आता शाहीन आफ्रिदी आहे...दोघांच्या पण आईचा भोसडा,1,hate_bin_train,पहिला शाहिद आफ्रिदी होता आणि आता शाहीन आफ्रिदी आहेदोघांच्या पण आईचा भोसडा
@SahilVastad अरे बागड बिल्ल्या सगळ्यात जास्त प्रोपोगंडा तुमच्याच प्रकरणाचा असतो निम्म्या भारतीयांना तर काश्मीर पंडित प्रकरण माहीत सुद्धा नाही हाथरस प्रकरण बघ,1,hate_bin_train,अरे बागड बिल्ल्या सगळ्यात जास्त प्रोपोगंडा तुमच्याच प्रकरणाचा असतो निम्म्या भारतीयांना तर काश्मीर पंडित प्रकरण माहीत सुद्धा नाही हाथरस प्रकरण बघ
काय दलिंदर तुलना आहे ही! शी.. मोदींना वोट मी पण केलं आहे पण तुमच्या सारख्या मुर्खांची इथली मतं बघितली की चूक केली असा वाटत राहतं.,1,hate_bin_train,काय दलिंदर तुलना आहे ही शी मोदींना वोट मी पण केलं आहे पण तुमच्या सारख्या मुर्खांची इथली मतं बघितली की चूक केली असा वाटत राहतं
काही नाही या हरामी लोकांनी भरपूर पैसे घेतलेत कुण्या एका पक्षाकडून असले धंदे करायला आणि कसल्या त्या समित्या काढत आहेत यांचा खरा चेहरा येईल काही दिवसात समोर या लोकांचा वैचारिक DNA बिलकुल त्या लिमये चाच आहे,1,hate_bin_train,काही नाही या हरामी लोकांनी भरपूर पैसे घेतलेत कुण्या एका पक्षाकडून असले धंदे करायला आणि कसल्या त्या समित्या काढत आहेत यांचा खरा चेहरा येईल काही दिवसात समोर या लोकांचा वैचारिक बिलकुल त्या लिमये चाच आहे
@akku_kohale निवडणुकीसाठी उमेदवाराची शैक्षणिक अट हवी? गोखले टिळक वाद पुन्हा पाहावा लागेल.,1,hate_bin_train,निवडणुकीसाठी उमेदवाराची शैक्षणिक अट हवी गोखले टिळक वाद पुन्हा पाहावा लागेल
"र. धों. कर्वे जेव्हा एकांड्या शिलेदारासारखे लढत होते, तेव्हा बाबासाहेब वकिलाचा काळा डगला चढवून कर्व्यांच्या मागे पर्वतासारखे उभे राहिले होते.   वाचा र. धों. कर्वेंच्या जन्मदिनी त्या खटल्याची गोष्ट...  #RDKarve #BirthAnniversary #RaghunathDhondoKarve    https://t.co/vVSFXDjTvy",0,hate_bin_train,र धों कर्वे जेव्हा एकांड्या शिलेदारासारखे लढत होते तेव्हा बाबासाहेब वकिलाचा काळा डगला चढवून कर्व्यांच्या मागे पर्वतासारखे उभे राहिले होते वाचा र धों कर्वेंच्या जन्मदिनी त्या खटल्याची गोष्ट
"@KsharmaAntri @thecivil_engg @SanjayAzadSln तुझ्या आईला bjp वालाच झवला ना म्हणून तू नजायस पैदा झाला आईघाल्या, तुझ्या आईचा दाना हाणला तुझ्या,आईझवाड्या",1,hate_bin_train,तुझ्या आईला वालाच झवला ना म्हणून तू नजायस पैदा झाला आईघाल्या तुझ्या आईचा दाना हाणला तुझ्याआईझवाड्या
"@HinduEcosystem_ या लांड्यानी श्री शिवप्रतिष्ठा, हिंदुस्थानचे धारकरी श्री आनंददादा पवार यांना तलवारीने मारहाण केली 😡 आनंददादा एकटे लढले पण घाबरून पळाले नाहीत Shree shiv prathistan hindustan on ground level fighting for hindus https://t.co/AQQGrXByJv",1,hate_bin_train,या लांड्यानी श्री शिवप्रतिष्ठा हिंदुस्थानचे धारकरी श्री आनंददादा पवार यांना तलवारीने मारहाण केली आनंददादा एकटे लढले पण घाबरून पळाले नाहीत
एकटे मोतीबिंदू च्या ऑपरेशन साठी आलेत.. खूपदा वापरत येऊन धागे विरलेला शर्ट.. हळूच हातातले पैसे मोजत बिल भरून चेहऱ्यावर कसल्या तरी चिंतेत हरवलेले डोळे ... हे सगळं बघितलं ना की वाटतं तारुण्य म्हणजे खूप मोठी जबाबाबदरी..,0,hate_bin_train,एकटे मोतीबिंदू च्या ऑपरेशन साठी आलेत खूपदा वापरत येऊन धागे विरलेला शर्ट हळूच हातातले पैसे मोजत बिल भरून चेहऱ्यावर कसल्या तरी चिंतेत हरवलेले डोळे हे सगळं बघितलं ना की वाटतं तारुण्य म्हणजे खूप मोठी जबाबाबदरी
"भाऊ हे जरा जास्त होतंय, त्यांच्या खाजगी बाबी जगासमोर आणून ते कसे स्त्रीलंपट आहेत हे जगासमोर का मांडता.",0,hate_bin_train,भाऊ हे जरा जास्त होतंय त्यांच्या खाजगी बाबी जगासमोर आणून ते कसे स्त्रीलंपट आहेत हे जगासमोर का मांडता
"@BhatkhalkarA मला एका फायनान्स कंपनी चा कोर्ट कडून एकदाच समन्स आला मी आणि माझ्या घरचे सर्व घाबरून गेले मला झक मारून कोर्टाच्या तारकेवर जा लागलं पैसे भरून noc घेतली.आणि ह्या साल्याले ed इतके समन्स येऊन काहीच भीती नाही,का? कानुन गरीब श्रीमंत पाहून काम करते",0,hate_bin_train,मला एका फायनान्स कंपनी चा कोर्ट कडून एकदाच समन्स आला मी आणि माझ्या घरचे सर्व घाबरून गेले मला झक मारून कोर्टाच्या तारकेवर जा लागलं पैसे भरून घेतलीआणि ह्या साल्याले इतके समन्स येऊन काहीच भीती नाहीका कानुन गरीब श्रीमंत पाहून काम करते
गुलाब चक्रीवादळाचा फटका; आत्तापर्यंत ४३६ जणांचे बळी   https://t.co/rjVxhFFvFT,0,hate_bin_train,गुलाब चक्रीवादळाचा फटका आत्तापर्यंत ४३६ जणांचे बळी
त्याची शस्त्रक्रिया दाखवता आणि आमचा बाप कर्जा पायी शेती मध्ये खूप नुकसान झाले आहे तो आत्महत्या करतात ते तुम्ही नाही दाखवत लाज वाटली पाहिजे तुम्हा सर्वांना हलकट कुटले आमच्या मेहनतीवर मजा करतात हरामी कुतले आणि महाराष्ट्राची संस्कृती आम्हाला सांगता तुम्ही,1,hate_bin_train,त्याची शस्त्रक्रिया दाखवता आणि आमचा बाप कर्जा पायी शेती मध्ये खूप नुकसान झाले आहे तो आत्महत्या करतात ते तुम्ही नाही दाखवत लाज वाटली पाहिजे तुम्हा सर्वांना हलकट कुटले आमच्या मेहनतीवर मजा करतात हरामी कुतले आणि महाराष्ट्राची संस्कृती आम्हाला सांगता तुम्ही
@imshivani_ @ShivaA_K @Aarti_says 13.दरवेळी भेटताना चॉकलेट गुलाब देणे,0,hate_bin_train,दरवेळी भेटताना चॉकलेट गुलाब देणे
@LoksattaLive 🤦👌😂😂😂😂 पप्पू तो पप्पूच राहणार। आणि तुम्ही एकदम बकवास हेडलाईन छापतात।,1,hate_bin_train,पप्पू तो पप्पूच राहणार आणि तुम्ही एकदम बकवास हेडलाईन छापतात
@SGhodgerikar @SakalMediaNews ह्यांच्या भिकारचोट सरकारने एक पैसा कमी नाही केला पेट्रोल दरात. भिकारचोट सरकारचे भिकारचोट समर्थक!,1,hate_bin_train,ह्यांच्या भिकारचोट सरकारने एक पैसा कमी नाही केला पेट्रोल दरात भिकारचोट सरकारचे भिकारचोट समर्थक
"आजच्या पंजाब मधले जे टुकार आणि नीच प्रवृत्ती चे लोक आहे अशे लाखो मेले तरी चालतील पण उज्वल भारतासाठी करोडो चा पोशिंदा जगलाच पाहिजे. काँग्रेस आणि पंजाब सरकार
ही मादरचोद प्रवृत्ती आहे. ( Pardon my language but they deserve even more abusive words )",1,hate_bin_train,आजच्या पंजाब मधले जे टुकार आणि नीच प्रवृत्ती चे लोक आहे अशे लाखो मेले तरी चालतील पण उज्वल भारतासाठी करोडो चा पोशिंदा जगलाच पाहिजे काँग्रेस आणि पंजाब सरकार ही मादरचोद प्रवृत्ती आहे
युवा मोर्चा चां दणका! @BJYM4MH #bjymmh,0,hate_bin_train,युवा मोर्चा चां दणका
"”कोविशिल्ड ही जगातील सर्वात स्वस्त लस”, सिरमचे सायरस पुनावाला यांचं वक्तव्य  https://t.co/npBibxA00N",0,hate_bin_train,कोविशिल्ड ही जगातील सर्वात स्वस्त लस सिरमचे सायरस पुनावाला यांचं वक्तव्य
जिथे जाईल तिथे लोकांचे हे असे प्रेम पाहून काम करायला अजुन उत्साह येतो 🙏 https://t.co/K6kq43Ie1X,0,hate_bin_train,जिथे जाईल तिथे लोकांचे हे असे प्रेम पाहून काम करायला अजुन उत्साह येतो
Year Ender 2021 : करीना कपूर ते अनुष्का शर्मापर्यंत! यंदा या अभिनेत्रींच्या घरी झालं चिमुकल्या पावलांचं आगमन #anushkasharma #KareenaKapoorKhan #bollywood https://t.co/NoYo86SUEt,0,hate_bin_train,करीना कपूर ते अनुष्का शर्मापर्यंत यंदा या अभिनेत्रींच्या घरी झालं चिमुकल्या पावलांचं आगमन
@myogiadityanath विकास प्रदेश = उत्तर प्रदेश ।,0,hate_bin_train,विकास प्रदेश उत्तर प्रदेश
@p_s_a_n_t_o_s_h @HakunahMatata_ @NavnathRite @3_suhani शेणक्याला असा का कोलला? बिनडोक शेणक्याला वाटलं नेहमी प्रमाणे शिवी देऊन मुद्द्याला बगल देता येईल आणि तुम्ही त्यालाच कोलला,1,hate_bin_train,शेणक्याला असा का कोलला बिनडोक शेणक्याला वाटलं नेहमी प्रमाणे शिवी देऊन मुद्द्याला बगल देता येईल आणि तुम्ही त्यालाच कोलला
@Marathi_Rash दाणा पाणी बंद झाल्या पासून तडफड सुरू आहे😀,0,hate_bin_train,दाणा पाणी बंद झाल्या पासून तडफड सुरू आहे
"म्हाडा व आरोग्य भरती पेपर फुटी आणि महाराष्ट्रातील शिक्षण व्यवस्थेची केलेली निर्घृण हत्येची तिरडीयात्रा व शोकसभा  दिनांक १३ जानेवारी गुरुवार रोजी होणार आहे . भावपूर्ण श्रद्धांजली   दिनांक- गुरुवार १३/०१/२०२२  वेळ- सकाळी १० वाजता  स्थान- पावर हाऊस चौक, KEM हॉस्पिटल जवळ, पुणे",0,hate_bin_train,म्हाडा व आरोग्य भरती पेपर फुटी आणि महाराष्ट्रातील शिक्षण व्यवस्थेची केलेली निर्घृण हत्येची तिरडीयात्रा व शोकसभा दिनांक १३ जानेवारी गुरुवार रोजी होणार आहे भावपूर्ण श्रद्धांजली दिनांक गुरुवार १३०१२०२२ वेळ सकाळी १० वाजता स्थान पावर हाऊस चौक हॉस्पिटल जवळ पुणे
@meNeeleshNRane नवाब मलिक च्या जावई चा धंदा बंद झाला .. त्यामुळे ते त्रस्त झाले आहेत... आता सँज्या जाहिरात देणार हरबल तंबाकू ची शेमन्या मधून,1,hate_bin_train,नवाब मलिक च्या जावई चा धंदा बंद झाला त्यामुळे ते त्रस्त झाले आहेत आता सँज्या जाहिरात देणार हरबल तंबाकू ची शेमन्या मधून
"बुलढाणा 5 दिवसाच्या बालकाचे अपहरण शासकीय रुग्णालय येथे बुरखाधारी महिलेने केले अपहरण,महिला सीसीटीव्ही मध्ये कैद. https://t.co/lZqxYOqrz5",1,hate_bin_train,बुलढाणा दिवसाच्या बालकाचे अपहरण शासकीय रुग्णालय येथे बुरखाधारी महिलेने केले अपहरणमहिला सीसीटीव्ही मध्ये कैद
सांस्कृतिक व सार्वजनिक कार्यक्रमांच्या आयोजनासाठी अप्पासाहेब पवारांनी पंचक्रोशीत जनतेच्या सोयीसुविधांसाठी उत्तम वास्तू उभारण्यावर भर दिला.  दौंड तालुक्यातील सोनवाडी येथील सुविधापूर्ण मंगल कार्यालयाचे उद्घाटन करताना समाधान वाटले.  https://t.co/0S8LtXnQlr,0,hate_bin_train,सांस्कृतिक व सार्वजनिक कार्यक्रमांच्या आयोजनासाठी अप्पासाहेब पवारांनी पंचक्रोशीत जनतेच्या सोयीसुविधांसाठी उत्तम वास्तू उभारण्यावर भर दिला दौंड तालुक्यातील सोनवाडी येथील सुविधापूर्ण मंगल कार्यालयाचे उद्घाटन करताना समाधान वाटले
खोट प्रेम आणि खोटी आपुलकी दाखवणा-या लोकांपासून कधिही लांबच राहिलेले चांगल...!! #शुभरात्री #11pmWords,0,hate_bin_train,खोट प्रेम आणि खोटी आपुलकी दाखवणाया लोकांपासून कधिही लांबच राहिलेले चांगल शुभरात्री
"""मी चुतीया सोडून बाकी सगळे चुतीया आहेत"" असे प्रत्येकाला वाटत असतं पण सगळ्यात जास्त चुतीया मध्ये गिणती त्यांचीच होत असते🙅🙆 #cheers 🍺",1,hate_bin_train,मी चुतीया सोडून बाकी सगळे चुतीया आहेत असे प्रत्येकाला वाटत असतं पण सगळ्यात जास्त चुतीया मध्ये गिणती त्यांचीच होत असते
"🔥🔥🔥🔥🔥🔥 माझी होणारी बायको माझी दीवानी नसली तरी चालेल पण.. �""बाबासाहेबांची""� दिवानी असली पहिजे.. ������ ��जय�भिम� �"" ढाल"" तोडुन� वार करते तिला ""तलवार"" म्हणतात, �""पेशव्यां"" चे मुडके� जे… https://t.co/ZuKpo14rqe",0,hate_bin_train,माझी होणारी बायको माझी दीवानी नसली तरी चालेल पण बाबासाहेबांची दिवानी असली पहिजे जयभिम ढाल तोडुन वार करते तिला तलवार म्हणतात पेशव्यां चे मुडके जे
@bbcnewsmarathi @mipravindarekar @Dev_Fadnavis @PawarSpeaks @bb_thorat एवढे हलकट नेते कधी पाहिले नाहीत,1,hate_bin_train,एवढे हलकट नेते कधी पाहिले नाहीत
@webexGanesh @Amolsurwade95 @abpmajhatv पुलवामा आणि पठाणकोट काय होत मग? का ते भारतात येत नाहीत?,0,hate_bin_train,पुलवामा आणि पठाणकोट काय होत मग का ते भारतात येत नाहीत
त्या बिचार्या एसटी ड्रायव्हरच्या मुलीचा असा शार्प आणि योग्य प्रश्न या घराणेशाहीच्या मठ्ठ आयतोबा 🐧 ला समजला असता तर येवढ्या प्रचंड प्रमाणात एसटी कर्मचार्यांनी आत्महत्या केल्या नसत्या..😡,1,hate_bin_train,त्या बिचार्या एसटी ड्रायव्हरच्या मुलीचा असा शार्प आणि योग्य प्रश्न या घराणेशाहीच्या मठ्ठ आयतोबा ला समजला असता तर येवढ्या प्रचंड प्रमाणात एसटी कर्मचार्यांनी आत्महत्या केल्या नसत्या
अमरावती जिल्ह्यात दिव्य काशी भव्य काशी अभियानाला सुरुवात झाली असून उत्स्फूर्तपणे अभियान सुरू आहे #bhavyakashi  #KashiVishwanathDham #KashiGloryRestored #KashiVishwanathCorridor  https://t.co/7jtJqJgsWd,0,hate_bin_train,अमरावती जिल्ह्यात दिव्य काशी भव्य काशी अभियानाला सुरुवात झाली असून उत्स्फूर्तपणे अभियान सुरू आहे
"अशोकचक्र : दहशतवाद्यांचे कर्दनकाळ शहीद एएसआय बाबूराम मरणोत्तर अशोकचक्राने सन्मानित, काश्मीर खोऱ्यात, वाचा भारतमातेच्या सुपुत्राची प्रेरणादायी कहाणी - https://t.co/2h2254oWfX",0,hate_bin_train,अशोकचक्र दहशतवाद्यांचे कर्दनकाळ शहीद एएसआय बाबूराम मरणोत्तर अशोकचक्राने सन्मानित काश्मीर खोऱ्यात वाचा भारतमातेच्या सुपुत्राची प्रेरणादायी कहाणी
@Swati_Pokale हरामखोर केंद्र सरकारचा व योगी सरकारचा जाहीर निषेध,1,hate_bin_train,हरामखोर केंद्र सरकारचा व योगी सरकारचा जाहीर निषेध
""" बात निकलेगी तो दूर तलक तक जायेगी "" देशात कोरोना आलाच कसा ? विमान वाहतूक खात केंद्राकडे ,आतंरराष्ट्रीय विमान वाहतूक का बंद केली नाही ?",0,hate_bin_train,बात निकलेगी तो दूर तलक तक जायेगी देशात कोरोना आलाच कसा विमान वाहतूक खात केंद्राकडे आतंरराष्ट्रीय विमान वाहतूक का बंद केली नाही
इस्लामची बांडगूळगिरी करणाऱ्या नपुसंक सेक्युलरांची बुद्धी भ्रष्ट झाली आहे,1,hate_bin_train,इस्लामची बांडगूळगिरी करणाऱ्या नपुसंक सेक्युलरांची बुद्धी भ्रष्ट झाली आहे
धुळे येथे राज्याचे माजी मंत्री आमचे मार्गदर्शक तथा विद्यमान आमदार मा.@JaykumarRawal भाऊ यांची भेट झाली व श्रीमंत गणपुले दत्त मंदिर येथे दत्त महाराजांचे दर्शन घेण्याचा योग आला . @RChandode @Amruta__Patil @SAMEER_G_KALE  https://t.co/Q4PPER2Zq7,0,hate_bin_train,धुळे येथे राज्याचे माजी मंत्री आमचे मार्गदर्शक तथा विद्यमान आमदार मा भाऊ यांची भेट झाली व श्रीमंत गणपुले दत्त मंदिर येथे दत्त महाराजांचे दर्शन घेण्याचा योग आला
काल मी सांगितलेली लहानशी कविता मला पूर्ण आठवत नाही. कदाचित त्या कवीचे नाव मोतीलाल राठोड असावे. मोतीलाल बंजारा समाजातील विद्यार्थी होता. मोतीलालशी संवाद साधताना त्याने लिहिलेली कविता ऐकवली. कवितेचे नाव होते 'पाथरवट'.  https://t.co/KVDwXPvXT9,0,hate_bin_train,काल मी सांगितलेली लहानशी कविता मला पूर्ण आठवत नाही कदाचित त्या कवीचे नाव मोतीलाल राठोड असावे मोतीलाल बंजारा समाजातील विद्यार्थी होता मोतीलालशी संवाद साधताना त्याने लिहिलेली कविता ऐकवली कवितेचे नाव होते पाथरवट
LIVE: मुंबई काँग्रेस प्रशिक्षण शिबीर  https://t.co/hhRxRkNO2S,0,hate_bin_train,मुंबई काँग्रेस प्रशिक्षण शिबीर
@gurukasalkar मादरचोद लोखंडे 😡😡😡,1,hate_bin_train,मादरचोद लोखंडे
@diLkBOUChUl2s5T @Marathi_Rash @girishkuber गांडीत दम असेल तर हणून दाखवा. गल्लीतील कुत्रं देखील विचारत नाही तुम्हाला! जेमतेम ३० फॉलोव्हर घेऊन इथं वायफळ बडबडत बसलंय😂,1,hate_bin_train,गांडीत दम असेल तर हणून दाखवा गल्लीतील कुत्रं देखील विचारत नाही तुम्हाला जेमतेम ३० फॉलोव्हर घेऊन इथं वायफळ बडबडत बसलंय
"@SarkarnamaNews @supriya_sule @AGSawant तरीही बिल मंजूर, टोकदार भाषण हे फक्त लोकांना संजय राऊत यांच्या भाषेत 'मूर्ख' बनविण्यासाठी असते, बाकी अंदरून सगळा होकारच असतो",1,hate_bin_train,तरीही बिल मंजूर टोकदार भाषण हे फक्त लोकांना संजय राऊत यांच्या भाषेत मूर्ख बनविण्यासाठी असते बाकी अंदरून सगळा होकारच असतो
"@SunainaHoley @jitengajaria @AjitPawarSpeaks @OfficeofUT @Dev_Fadnavis @ChitraKWagh @supriya_sule तुझ्या आई/वहिनी/बहिणीबद्दल जर कोणी थेट परिचय
नसताना एकेरी उल्लेख करुन दुसर्‍या पुरुषाच्या तोंडी 'लघवी' असा शब्द सामायिक केला तर तुला चालेल? मला नाही चालणार! (2/2)",0,hate_bin_train,तुझ्या आईवहिनीबहिणीबद्दल जर कोणी थेट परिचय नसताना एकेरी उल्लेख करुन दुसर्या पुरुषाच्या तोंडी लघवी असा शब्द सामायिक केला तर तुला चालेल मला नाही चालणार
"झिपऱ्या... एका बूटपाॅलिश करणाऱ्या मुलाच्या मनाची चाललेली चलबिचल,विचारांचा गोंधळ, दारिद्र्यातही आनंदी राहायची चिकाटी,त्या भाबड्या डोळयांत सर्व काही चांगले होण्याचा आशावाद
. बरंच काही आहे यांत! Thank you @NANASAHEB_Y for this lovely gift!😍 #अरूणसाधू #WeekendReading #LetsReadIndia https://t.co/Dk3eoDtjTT",0,hate_bin_train,झिपऱ्या एका बूटपाॅलिश करणाऱ्या मुलाच्या मनाची चाललेली चलबिचलविचारांचा गोंधळ दारिद्र्यातही आनंदी राहायची चिकाटीत्या भाबड्या डोळयांत सर्व काही चांगले होण्याचा आशावाद बरंच काही आहे यांत अरूणसाधू
आत्मनिर्भर भारत मार्गदर्शन केंद्र  शुभारंभ  दिनांक - १६ डिसेंबर २०२०  वेळ - सकाळी १०:३० वाजता   https://t.co/SXf8cpmp3c @Dev_Fadnavis @PharandeDevyani @ChDadaPatil @cbawankule @DrBharatippawar @ivikrantpatil @BJYM4MH @Tejasvi_Surya  https://t.co/FAqNdqeI0d,0,hate_bin_train,आत्मनिर्भर भारत मार्गदर्शन केंद्र शुभारंभ दिनांक १६ डिसेंबर २०२० वेळ सकाळी १०३० वाजता
"राकाॅ चे मंञी म्हणून नवाब मालीकचे हेच कामआहे काय?मूंबईतील ड्रग पार्टीत कोण आल ,कोण गेल,कोणाचा फोन आला कोणाला गेला,पार्टीत दाढीवाला तो कोण होता,जाडीवाली बाई कोण,पोलीसवाले कोण होते, कीती रू.ची पॅंट,शर्ट,टाय,घड्याळ,चड्डी,बनीयन घातली?त्याचा बूटही काढून मंञ्याने राकाॅची""डस्टबीन""केली.",0,hate_bin_train,राकाॅ चे मंञी म्हणून नवाब मालीकचे हेच कामआहे कायमूंबईतील ड्रग पार्टीत कोण आल कोण गेलकोणाचा फोन आला कोणाला गेलापार्टीत दाढीवाला तो कोण होताजाडीवाली बाई कोणपोलीसवाले कोण होते कीती रूची पॅंटशर्टटायघड्याळचड्डीबनीयन घातलीत्याचा बूटही काढून मंञ्याने राकाॅचीडस्टबीनकेली
@khopoli @ncp @politics @kmc @Election @InfoRaigad @Alibaug @raigad @news @portal @congress खोपोली नगर परिषदेच्या माजी नगराध्यक्षांचा राजीनामा? https://t.co/I7wvJz7c4R,1,hate_bin_train,खोपोली नगर परिषदेच्या माजी नगराध्यक्षांचा राजीनामा
@NANA_PATOLE नांना येवढं बोललाच तर थोडं ऐक आमच्या गावात पण एक च्युत्या नाना आहे सेम तुझ्या सारखच बदबडतो आणि नंतर माफी मागतो,1,hate_bin_train,नांना येवढं बोललाच तर थोडं ऐक आमच्या गावात पण एक च्युत्या नाना आहे सेम तुझ्या सारखच बदबडतो आणि नंतर माफी मागतो
@TV9Marathi चुतिया शब्दाचा कायापलट केलास 😂,1,hate_bin_train,चुतिया शब्दाचा कायापलट केलास
"बाप कमाई वर कोणी ही उड्या मारु शकतो पण आप कमाई वर उड्या मारण पुरुषार्थ आहे पेंग्विन चा रिंगमास्टर वाकड तोंड्या आणि वाकडतोंड्या ची ××× बार डांसर,बापा च्या तोंडाला काळीमा
फासला",1,hate_bin_train,बाप कमाई वर कोणी ही उड्या मारु शकतो पण आप कमाई वर उड्या मारण पुरुषार्थ आहे पेंग्विन चा रिंगमास्टर वाकड तोंड्या आणि वाकडतोंड्या ची बार डांसरबापा च्या तोंडाला काळीमा फासला
पांच दिवसीय राष्ट्रीय अनुसंधान पद्धति कार्यशाला का उद्घाटन https://t.co/3apM3tek1W,0,hate_bin_train,पांच दिवसीय राष्ट्रीय अनुसंधान पद्धति कार्यशाला का उद्घाटन
@PrakashGade13 @NANA_PATOLE @NIA_India @Dev_Fadnavis सत्तेची मस्ती आहे राणेंना अटक करणारे पोलीस कुठे आहे गुन्हा नोंदवा,0,hate_bin_train,सत्तेची मस्ती आहे राणेंना अटक करणारे पोलीस कुठे आहे गुन्हा नोंदवा
"हे नवीन डोंबिवली पासपोर्ट सेवा केंद्र सुरु झाल्यावर ठाणे जिल्ह्यातील उपनगर शहर खासकरुन #कल्याण, #डोंबिवली, #उल्हासनगर, #अंबरनाथ, #बदलापूर व इतर उपनगर शहरांतील नागरिकांना याचा मोठ्या प्रमाणावर फायदा होणार आहे.",0,hate_bin_train,हे नवीन डोंबिवली पासपोर्ट सेवा केंद्र सुरु झाल्यावर ठाणे जिल्ह्यातील उपनगर शहर खासकरुन कल्याण डोंबिवली उल्हासनगर अंबरनाथ बदलापूर व इतर उपनगर शहरांतील नागरिकांना याचा मोठ्या प्रमाणावर फायदा होणार आहे
🔸ऐरोली-काटई एलिव्हेटेड प्रकल्पातील अडचणी दूर.   🔸कल्याणफाटा येथील कल्याणफाटा-महापे उड्डाण पूल ३लेनचा न करता ४लेन करावा यासाठी केल्या सूचना.  🔸शिळफाटा येथे लवकरच उड्डाणपुलाचे तर कल्याणफाटा येथे अंडरपास व उड्डाणपुलाच्या कामास ऑक्टोबर पासून सुरवात.  https://t.co/j6GhsBfIbH,0,hate_bin_train,ऐरोलीकाटई एलिव्हेटेड प्रकल्पातील अडचणी दूर कल्याणफाटा येथील कल्याणफाटामहापे उड्डाण पूल ३लेनचा न करता ४लेन करावा यासाठी केल्या सूचना शिळफाटा येथे लवकरच उड्डाणपुलाचे तर कल्याणफाटा येथे अंडरपास व उड्डाणपुलाच्या कामास ऑक्टोबर पासून सुरवात
@ramraje_shinde ह्या आणि अशाच वाक्यांनी साहेबाना हरबर्याच्या झाडावर चढवून ठेवलय मराठी पत्रकारांनी.... असो...,0,hate_bin_train,ह्या आणि अशाच वाक्यांनी साहेबाना हरबर्याच्या झाडावर चढवून ठेवलय मराठी पत्रकारांनी असो
"समीर वानखेडे 100% या सगळ्यांना पुरून उरणार....
ऑफिसर आहेत ते, शिक्षण घेऊन त्या पदावर पोचलेत,
नेत्यांसारखं मर्डर,चोऱ्या, खंडणी करून मिळवलेलं पद नाहीये ते",0,hate_bin_train,समीर वानखेडे या सगळ्यांना पुरून उरणार ऑफिसर आहेत ते शिक्षण घेऊन त्या पदावर पोचलेत नेत्यांसारखं मर्डरचोऱ्या खंडणी करून मिळवलेलं पद नाहीये ते
"'मंत्र्यांच्या गाडीच्या ड्रायव्हरला 40 हजार आणि एसटी कर्मचाऱ्याला 12 हजार पगार हे चुकीचंच', बच्चू कडूंचा घरचा आहेर  https://t.co/PJgAoxEQu4 @RealBacchuKadu @OfficeofUT @advanilparab @AjitPawarSpeaks @dadajibhuse #BachchuKadu #STWorkersStrike #OmicronVariant #MahavikasAghadi",0,hate_bin_train,मंत्र्यांच्या गाडीच्या ड्रायव्हरला हजार आणि एसटी कर्मचाऱ्याला हजार पगार हे चुकीचंच बच्चू कडूंचा घरचा आहेर
@bakshi_speaks जग रशिया युक्रेन वादात अडकलं असतांना भारत POK परत मिळवण्यासाठी प्रयत्न करण्याची किती शक्यता आहे?,0,hate_bin_train,जग रशिया युक्रेन वादात अडकलं असतांना भारत परत मिळवण्यासाठी प्रयत्न करण्याची किती शक्यता आहे
ये शेमन्या त्या नित्या राणेने सावकरांचा किती वेळा अपमान केला . त्याला घेतल बोकांडी बसवून भाजप वाल्यांनी ... तेव्हा तू बिळात लपला होता का ?,1,hate_bin_train,ये शेमन्या त्या नित्या राणेने सावकरांचा किती वेळा अपमान केला त्याला घेतल बोकांडी बसवून भाजप वाल्यांनी तेव्हा तू बिळात लपला होता का
@smartajey4u @shitalbankar333 @KanganaTeam तुझ्या आईची गांड...भाडखो मादरचोद.... चुतीया साला..हरामखोर की पैदाईश...😡😠,1,hate_bin_train,तुझ्या आईची गांडभाडखो मादरचोद चुतीया सालाहरामखोर की पैदाईश
"प्रेम कसं असतं ते मला बघायचंय, भरभरुन तुझ्यावर एकदा प्रेम करायचंय, श्वास घेऊन तर प्रत्येकजण जगतो, पण मला तुझ्या प्रत्येक श्वासात जगायचंय",0,hate_bin_train,प्रेम कसं असतं ते मला बघायचंय भरभरुन तुझ्यावर एकदा प्रेम करायचंय श्वास घेऊन तर प्रत्येकजण जगतो पण मला तुझ्या प्रत्येक श्वासात जगायचंय
का? बॅलन्ससाठी? च्यायला एवढी लांब कविता लिहून उत्तरच मिळत नसेल तर त्या रक्तस्नानाइतकीच प्रार्थनाही निरर्थक? कि इफेक्टिव्ह? भेंचोद एक आला एक गेला एक निस्ता लोंबकळतो एक कुणी एकासाठी जन्मभर मौन पाळतो एक कुणी देत कुणा एकासाठी साद एक घाली स्वत:सह दुसऱ्याशी वाद पिळणार हा जन्म पिळणार! https://t.co/tkvwakjepr,1,hate_bin_train,का बॅलन्ससाठी च्यायला एवढी लांब कविता लिहून उत्तरच मिळत नसेल तर त्या रक्तस्नानाइतकीच प्रार्थनाही निरर्थक कि इफेक्टिव्ह भेंचोद एक आला एक गेला एक निस्ता लोंबकळतो एक कुणी एकासाठी जन्मभर मौन पाळतो एक कुणी देत कुणा एकासाठी साद एक घाली स्वतसह दुसऱ्याशी वाद पिळणार हा जन्म पिळणार
